id,timestamp,src_ip,dest_ip,protocol,user_agent,packet_rate,packet_size,token_used,token_age_seconds,auth_success,request_count_window,unique_src_ips_window,label,attack_type
6860,2023-02-25T08:51:27,10.3.31.112,172.16.71.66,UDP,Mozilla/5.0,6352,223,0,,1,5669,1058,attack,ddos
3853,2023-02-25T05:06:53,10.89.108.143,172.16.186.240,HTTP,curl/7.64.1,13,497,0,,1,17,3,normal,none
5961,2023-02-16T13:52:18,10.156.242.59,172.16.38.223,HTTPS,Java/1.8,2480,443,0,,1,5078,1340,attack,ddos
2468,2023-02-09T17:18:23,10.250.240.169,172.16.27.249,HTTP,Mozilla/5.0,13,844,0,,1,15,1,normal,none
4330,2023-03-01T15:35:56,10.140.74.168,172.16.145.9,HTTP,aws-sdk-java/1.11,1604,40,0,,1,3568,168,attack,ddos
9323,2023-03-01T08:02:29,10.236.104.120,172.16.29.125,HTTPS,python-requests/2.25.1,593,608,1,3346.0,1,285,42,attack,mitc
7938,2023-01-23T08:35:17,10.42.4.110,172.16.248.63,HTTP,python-requests/2.25.1,4275,290,0,,1,4869,699,attack,ddos
920,2023-03-13T06:04:23,10.9.110.101,172.16.62.173,TCP,curl/7.64.1,10,540,0,,1,8,4,normal,none
7623,2023-01-19T07:12:50,10.56.110.226,172.16.23.125,TCP,Mozilla/5.0,1969,40,0,,1,1444,1270,attack,ddos
3564,2023-03-30T12:21:58,10.179.155.208,172.16.34.10,HTTP,aws-sdk-java/1.11,17,1114,0,,1,15,2,normal,none
5542,2023-03-02T08:19:26,10.40.45.25,172.16.191.175,HTTP,Mozilla/5.0,1842,426,0,,1,1298,1846,attack,ddos
2613,2023-02-19T17:34:08,10.234.80.70,172.16.128.228,HTTPS,aws-sdk-java/1.11,18,781,0,,1,15,2,normal,none
1039,2023-01-17T15:01:25,10.223.222.7,172.16.24.182,UDP,python-requests/2.25.1,14,960,0,,1,20,4,normal,none
208,2023-01-11T02:51:31,10.175.218.202,172.16.26.119,TCP,Mozilla/5.0,23,854,0,,1,18,2,normal,none
1078,2023-03-10T05:57:13,10.74.143.24,172.16.157.243,HTTP,Mozilla/5.0,16,630,0,,1,17,2,normal,none
7007,2023-01-17T04:36:15,10.173.63.24,172.16.58.18,HTTP,Mozilla/5.0,3987,259,0,,1,3501,1627,attack,ddos
799,2023-02-21T23:12:12,10.154.182.227,172.16.227.23,HTTP,Mozilla/5.0,13,703,0,,1,17,4,normal,none
4254,2023-03-26T09:01:25,10.43.208.182,172.16.47.133,HTTPS,Mozilla/5.0,5893,389,0,,1,1978,1204,attack,ddos
5800,2023-01-31T15:42:06,10.88.23.70,172.16.13.6,HTTP,Mozilla/5.0,4256,400,0,,1,892,1467,attack,ddos
3565,2023-01-11T03:33:53,10.47.235.19,172.16.98.145,HTTPS,Java/1.8,19,1496,0,,1,13,1,normal,none
3278,2023-01-02T10:14:54,10.50.125.88,172.16.128.66,HTTPS,Mozilla/5.0,12,880,0,,1,14,2,normal,none
6254,2023-03-18T10:22:40,10.147.97.241,172.16.183.120,HTTPS,curl/7.64.1,4612,299,0,,1,1821,1070,attack,ddos
2281,2023-02-21T09:45:20,10.87.230.64,172.16.146.205,HTTP,python-requests/2.25.1,10,837,0,,1,13,3,normal,none
6392,2023-03-07T01:27:42,10.27.113.174,172.16.34.99,UDP,curl/7.64.1,5450,363,0,,1,2568,700,attack,ddos
8854,2023-02-06T13:04:37,10.211.154.86,172.16.81.241,UDP,Mozilla/5.0,539,284,1,3347.0,1,795,43,attack,mitc
759,2023-02-16T19:14:47,10.67.13.206,172.16.39.132,HTTPS,Mozilla/5.0,10,1001,0,,1,14,3,normal,none
5692,2023-03-01T21:04:32,10.77.222.92,172.16.46.101,HTTPS,aws-sdk-java/1.11,2776,458,0,,1,4376,1250,attack,ddos
2726,2023-01-23T10:59:19,10.46.184.135,172.16.168.57,HTTP,Mozilla/5.0,8,830,0,,1,17,4,normal,none
3523,2023-01-15T03:37:49,10.139.119.49,172.16.252.90,HTTP,Mozilla/5.0,12,626,0,,1,12,2,normal,none
5749,2023-01-27T03:07:10,10.187.12.145,172.16.74.148,HTTP,aws-sdk-java/1.11,3575,707,0,,1,5749,179,attack,ddos
6855,2023-03-26T18:04:37,10.43.175.48,172.16.146.151,HTTPS,python-requests/2.25.1,2294,441,0,,1,2612,186,attack,ddos
7054,2023-03-13T02:45:10,10.9.138.238,172.16.75.67,HTTP,Mozilla/5.0,3263,459,0,,1,2881,1986,attack,ddos
7477,2023-02-26T16:54:12,10.90.141.22,172.16.143.121,HTTPS,Mozilla/5.0,2796,260,0,,1,7870,611,attack,ddos
7681,2023-01-23T00:31:09,10.29.199.199,172.16.135.223,HTTPS,Mozilla/5.0,3899,105,0,,1,6980,445,attack,ddos
6881,2023-03-28T01:38:15,10.159.43.180,172.16.32.60,HTTPS,SyncClient/3.2.1,6530,379,0,,1,1542,1307,attack,ddos
4893,2023-03-07T13:16:51,10.109.69.93,172.16.62.12,HTTP,Mozilla/5.0,4449,415,0,,1,7249,951,attack,ddos
5513,2023-03-17T05:51:49,10.24.173.20,172.16.138.252,TCP,Mozilla/5.0,5068,219,0,,1,7860,1518,attack,ddos
5916,2023-01-12T22:52:50,10.210.142.33,172.16.175.175,TCP,Mozilla/5.0,5847,649,0,,1,4902,576,attack,ddos
5091,2023-01-20T19:48:14,10.101.203.163,172.16.55.213,HTTPS,curl/7.64.1,2757,520,0,,1,5094,1996,attack,ddos
3097,2023-02-21T22:13:03,10.100.249.78,172.16.54.174,HTTPS,SyncClient/3.2.1,15,481,0,,1,15,4,normal,none
2347,2023-03-06T03:46:29,10.205.158.2,172.16.196.24,HTTPS,Mozilla/5.0,11,840,0,,1,19,2,normal,none
9914,2023-03-30T13:12:42,10.95.53.74,172.16.38.28,HTTP,Mozilla/5.0,239,971,0,,1,792,45,attack,mitc
1128,2023-01-02T16:44:21,10.157.227.249,172.16.232.217,TCP,Mozilla/5.0,9,616,0,,1,17,2,normal,none
3430,2023-01-23T15:44:35,10.97.7.190,172.16.227.197,HTTP,python-requests/2.25.1,19,910,1,17806.0,1,16,3,normal,none
1634,2023-01-27T10:16:20,10.212.216.218,172.16.33.136,UDP,Mozilla/5.0,13,692,0,,1,9,2,normal,none
6980,2023-01-16T21:05:00,10.82.189.115,172.16.159.17,HTTP,Java/1.8,6378,312,0,,1,4075,509,attack,ddos
2668,2023-01-23T13:30:52,10.32.136.163,172.16.158.45,HTTPS,Mozilla/5.0,17,747,0,,0,13,4,normal,none
1546,2023-03-18T02:27:10,10.169.212.61,172.16.239.250,TCP,curl/7.64.1,10,461,0,,1,11,4,normal,none
6121,2023-01-28T06:20:28,10.45.198.22,172.16.185.91,UDP,aws-sdk-java/1.11,4175,369,0,,1,1612,1797,attack,ddos
2057,2023-03-18T16:42:25,10.156.146.205,172.16.77.141,HTTPS,Mozilla/5.0,7,628,0,,1,12,1,normal,none
5919,2023-03-24T13:10:39,10.102.171.136,172.16.78.112,HTTP,Mozilla/5.0,6845,314,0,,1,1916,784,attack,ddos
775,2023-02-14T17:25:35,10.4.125.62,172.16.20.223,HTTPS,Mozilla/5.0,14,1133,0,,1,16,1,normal,none
8743,2023-03-31T22:42:43,10.111.224.165,172.16.118.14,HTTP,Mozilla/5.0,285,347,1,1789.0,1,769,33,attack,mitc
4613,2023-01-08T07:36:05,10.138.105.168,172.16.3.174,HTTP,aws-sdk-java/1.11,5103,278,0,,1,3368,1625,attack,ddos
9262,2023-02-10T19:33:27,10.48.250.138,172.16.6.149,TCP,curl/7.64.1,74,705,1,2564.0,1,123,29,attack,mitc
3921,2023-03-02T11:21:49,10.200.6.43,172.16.123.78,HTTP,python-requests/2.25.1,14,702,0,,1,21,2,normal,none
8778,2023-02-01T01:47:09,10.24.158.250,172.16.117.187,HTTPS,python-requests/2.25.1,227,435,1,1290.0,1,243,14,attack,mitc
1483,2023-01-29T05:02:28,10.29.107.137,172.16.183.139,HTTPS,SyncClient/3.2.1,13,900,0,,1,8,1,normal,none
7719,2023-03-18T05:45:36,10.61.223.56,172.16.67.87,HTTP,aws-sdk-java/1.11,5135,173,0,,1,7340,417,attack,ddos
1334,2023-01-20T00:16:28,10.37.93.196,172.16.185.66,HTTPS,Mozilla/5.0,16,982,0,,1,12,3,normal,none
2254,2023-02-03T17:12:33,10.70.186.120,172.16.166.65,UDP,curl/7.64.1,16,822,0,,1,13,2,normal,none
3540,2023-03-16T03:07:44,10.196.74.136,172.16.40.222,HTTP,curl/7.64.1,19,772,0,,1,11,3,normal,none
6509,2023-02-25T05:44:51,10.60.131.211,172.16.115.169,HTTPS,Java/1.8,2604,194,0,,1,1116,377,attack,ddos
3230,2023-02-17T02:56:20,10.118.172.80,172.16.242.10,HTTP,SyncClient/3.2.1,16,794,0,,1,18,3,normal,none
5461,2023-03-31T16:39:26,10.85.224.153,172.16.46.206,TCP,Mozilla/5.0,4862,439,0,,1,922,420,attack,ddos
3395,2023-01-30T15:00:29,10.21.149.114,172.16.50.174,UDP,aws-sdk-java/1.11,16,821,0,,1,10,3,normal,none
573,2023-03-20T13:12:21,10.33.56.81,172.16.47.203,HTTPS,aws-sdk-java/1.11,12,894,0,,1,12,2,normal,none
1212,2023-03-10T07:16:07,10.203.156.71,172.16.14.202,HTTP,aws-sdk-java/1.11,27,847,0,,1,14,2,normal,none
210,2023-02-04T08:22:10,10.201.61.114,172.16.213.82,HTTPS,python-requests/2.25.1,18,1109,0,,1,14,1,normal,none
6591,2023-02-24T23:19:20,10.21.215.146,172.16.112.53,TCP,Mozilla/5.0,5258,76,0,,1,6016,386,attack,ddos
9182,2023-02-02T11:28:22,10.35.9.219,172.16.117.101,HTTP,Mozilla/5.0,289,923,1,89.0,1,771,17,attack,mitc
1842,2023-03-22T10:11:30,10.48.103.206,172.16.146.231,UDP,aws-sdk-java/1.11,19,721,0,,1,12,3,normal,none
482,2023-01-09T08:50:29,10.187.180.10,172.16.80.69,HTTP,SyncClient/3.2.1,19,863,0,,1,21,3,normal,none
3747,2023-02-26T12:36:12,10.53.104.34,172.16.201.129,HTTPS,python-requests/2.25.1,14,753,0,,1,16,4,normal,none
8267,2023-03-31T00:30:17,10.66.12.94,172.16.203.58,TCP,python-requests/2.25.1,488,521,1,2629.0,1,158,45,attack,mitc
3914,2023-03-09T06:37:52,10.83.42.71,172.16.155.72,HTTP,Mozilla/5.0,9,788,0,,1,12,3,normal,none
9667,2023-03-16T17:55:23,10.138.245.30,172.16.82.44,HTTPS,python-requests/2.25.1,248,908,1,2169.0,1,260,32,attack,mitc
8341,2023-03-05T17:45:15,10.249.159.63,172.16.89.33,HTTP,SyncClient/3.2.1,136,931,1,2936.0,1,92,25,attack,mitc
416,2023-03-27T03:16:06,10.143.92.235,172.16.154.26,HTTP,python-requests/2.25.1,16,1191,0,,1,13,4,normal,none
3662,2023-01-04T21:00:00,10.57.219.205,172.16.12.39,HTTP,SyncClient/3.2.1,11,641,0,,1,10,2,normal,none
8254,2023-03-04T22:20:10,10.6.184.150,172.16.158.251,HTTP,Mozilla/5.0,50,612,1,1299.0,1,791,15,attack,mitc
7724,2023-03-17T07:07:23,10.137.16.43,172.16.91.245,HTTP,Mozilla/5.0,6048,338,0,,1,6217,100,attack,ddos
2097,2023-03-21T15:29:19,10.153.26.156,172.16.183.1,HTTPS,Mozilla/5.0,17,704,0,,1,19,4,normal,none
5765,2023-03-11T21:57:21,10.255.67.144,172.16.58.155,TCP,aws-sdk-java/1.11,5003,243,0,,1,7289,604,attack,ddos
3730,2023-03-07T00:56:52,10.103.118.168,172.16.73.80,TCP,aws-sdk-java/1.11,14,818,0,,1,13,2,normal,none
8237,2023-03-03T11:22:44,10.213.187.197,172.16.52.125,HTTP,SyncClient/3.2.1,35,299,1,1810.0,1,535,42,attack,mitc
2266,2023-01-09T05:40:06,10.126.60.177,172.16.162.191,TCP,aws-sdk-java/1.11,23,728,0,,1,17,1,normal,none
1253,2023-03-26T23:53:09,10.122.228.174,172.16.15.210,UDP,Mozilla/5.0,15,701,0,,1,13,2,normal,none
8446,2023-03-27T20:06:40,10.6.164.208,172.16.179.122,HTTP,aws-sdk-java/1.11,513,697,1,2968.0,0,576,44,attack,mitc
7006,2023-02-15T12:50:23,10.38.79.20,172.16.49.192,TCP,Mozilla/5.0,3852,62,0,,1,7002,777,attack,ddos
9276,2023-01-02T18:54:26,10.153.83.45,172.16.89.216,HTTP,Mozilla/5.0,14,932,1,192.0,1,426,11,attack,mitc
1800,2023-02-12T07:41:37,10.52.5.34,172.16.135.227,TCP,aws-sdk-java/1.11,13,846,0,,1,14,3,normal,none
924,2023-03-15T05:46:21,10.132.254.75,172.16.11.123,TCP,curl/7.64.1,18,799,0,,1,21,4,normal,none
8039,2023-01-01T05:16:34,10.161.129.178,172.16.164.81,HTTP,Mozilla/5.0,460,1134,1,898.0,1,404,29,attack,mitc
8733,2023-03-07T23:47:22,10.228.89.141,172.16.253.6,UDP,curl/7.64.1,507,242,1,1893.0,1,256,17,attack,mitc
2370,2023-01-10T22:27:40,10.138.143.236,172.16.169.127,HTTPS,Mozilla/5.0,20,825,0,,1,16,3,normal,none
7721,2023-03-21T19:18:28,10.226.230.204,172.16.178.33,HTTPS,python-requests/2.25.1,6721,293,0,,1,1841,227,attack,ddos
1067,2023-02-12T17:55:07,10.187.66.21,172.16.100.234,HTTPS,python-requests/2.25.1,11,803,0,,1,16,4,normal,none
7954,2023-03-04T02:42:24,10.254.90.189,172.16.43.126,TCP,curl/7.64.1,6529,431,0,,1,4417,1759,attack,ddos
8334,2023-02-02T17:33:21,10.184.138.120,172.16.195.163,HTTP,Mozilla/5.0,306,448,1,369.0,1,736,38,attack,mitc
2364,2023-03-22T16:07:55,10.201.67.113,172.16.124.87,UDP,python-requests/2.25.1,9,555,0,,1,13,2,normal,none
4811,2023-02-28T06:05:46,10.29.153.95,172.16.215.186,HTTPS,aws-sdk-java/1.11,2862,40,0,,1,3049,841,attack,ddos
1302,2023-02-24T21:00:43,10.60.65.65,172.16.18.72,HTTP,curl/7.64.1,17,776,0,,1,15,1,normal,none
4146,2023-03-03T14:30:32,10.47.126.184,172.16.90.87,HTTPS,Mozilla/5.0,3862,346,0,,1,2583,1637,attack,ddos
4512,2023-01-15T03:08:35,10.217.142.40,172.16.193.244,TCP,Mozilla/5.0,2839,508,0,,1,4344,1358,attack,ddos
2400,2023-02-26T12:36:31,10.93.234.115,172.16.248.150,HTTPS,Mozilla/5.0,17,986,0,,1,19,3,normal,none
5199,2023-01-02T07:56:31,10.63.244.126,172.16.225.9,HTTPS,curl/7.64.1,6112,261,0,,1,2240,176,attack,ddos
5560,2023-03-04T16:08:10,10.31.113.250,172.16.212.7,TCP,Mozilla/5.0,4860,596,0,,1,5344,1584,attack,ddos
9491,2023-02-19T00:02:04,10.134.57.6,172.16.10.5,HTTPS,curl/7.64.1,368,567,1,37.0,1,639,13,attack,mitc
265,2023-02-02T09:05:43,10.199.60.160,172.16.190.137,TCP,SyncClient/3.2.1,19,1265,0,,1,14,4,normal,none
2433,2023-01-17T15:25:24,10.152.98.13,172.16.219.174,TCP,Mozilla/5.0,16,626,0,,1,8,1,normal,none
6909,2023-01-05T04:04:09,10.206.228.187,172.16.173.72,HTTP,aws-sdk-java/1.11,2700,320,0,,1,5878,1292,attack,ddos
766,2023-02-11T11:03:23,10.160.15.209,172.16.63.201,HTTPS,Mozilla/5.0,11,978,0,,1,9,2,normal,none
3135,2023-03-27T08:43:50,10.240.156.213,172.16.50.7,HTTP,Mozilla/5.0,19,1435,0,,1,10,1,normal,none
749,2023-03-29T18:38:49,10.248.30.139,172.16.227.250,HTTPS,Mozilla/5.0,19,1089,0,,1,9,3,normal,none
6996,2023-03-14T15:07:50,10.196.27.210,172.16.160.169,TCP,curl/7.64.1,5656,484,0,,1,3810,1318,attack,ddos
7868,2023-01-31T14:47:54,10.251.93.160,172.16.192.41,HTTPS,curl/7.64.1,4833,237,0,,1,7185,1053,attack,ddos
6631,2023-01-01T18:46:52,10.165.63.19,172.16.120.234,HTTPS,aws-sdk-java/1.11,1057,391,0,,1,6170,1121,attack,ddos
9521,2023-02-24T19:44:31,10.46.172.103,172.16.15.148,TCP,Mozilla/5.0,44,304,0,,1,524,22,attack,mitc
8381,2023-02-16T07:40:40,10.199.8.157,172.16.115.105,HTTP,python-requests/2.25.1,345,534,1,1009.0,1,706,31,attack,mitc
7551,2023-01-25T03:12:47,10.129.241.33,172.16.146.164,HTTPS,Mozilla/5.0,4009,377,0,,1,4659,710,attack,ddos
2971,2023-02-05T06:45:41,10.235.81.208,172.16.52.150,HTTPS,curl/7.64.1,18,620,0,,1,13,4,normal,none
4621,2023-01-23T06:51:19,10.199.49.70,172.16.115.186,TCP,Mozilla/5.0,5432,181,0,,1,1326,403,attack,ddos
7231,2023-02-23T04:41:17,10.176.137.115,172.16.48.195,TCP,aws-sdk-java/1.11,1914,499,0,,1,5432,724,attack,ddos
4820,2023-03-17T07:45:18,10.213.49.12,172.16.173.75,HTTPS,python-requests/2.25.1,6874,285,0,,1,5553,1992,attack,ddos
6288,2023-01-25T22:57:47,10.144.66.82,172.16.243.109,HTTPS,python-requests/2.25.1,1679,258,0,,1,5109,1726,attack,ddos
9018,2023-01-02T12:36:59,10.20.68.96,172.16.174.65,HTTP,curl/7.64.1,191,749,1,1998.0,1,416,4,attack,mitc
5992,2023-03-05T23:13:20,10.242.211.57,172.16.196.60,HTTPS,Mozilla/5.0,2720,682,0,,1,1040,1444,attack,ddos
6862,2023-01-14T16:36:30,10.83.108.91,172.16.215.9,HTTPS,Mozilla/5.0,2963,346,0,,1,1422,1160,attack,ddos
568,2023-03-22T18:29:16,10.176.0.15,172.16.240.62,HTTP,Mozilla/5.0,19,873,0,,1,12,2,normal,none
4205,2023-02-01T06:47:19,10.171.10.211,172.16.233.197,TCP,aws-sdk-java/1.11,2740,450,0,,1,3384,1476,attack,ddos
6008,2023-03-20T01:19:38,10.166.213.203,172.16.178.55,HTTP,Mozilla/5.0,2980,381,0,,1,3145,218,attack,ddos
8311,2023-03-06T08:45:54,10.82.64.238,172.16.188.252,TCP,python-requests/2.25.1,545,1178,1,1194.0,0,275,26,attack,mitc
5082,2023-02-17T07:01:21,10.91.47.46,172.16.252.173,HTTP,aws-sdk-java/1.11,1783,560,0,,1,4270,485,attack,ddos
4342,2023-02-26T12:27:52,10.238.208.22,172.16.172.74,HTTP,SyncClient/3.2.1,6969,522,0,,1,4963,716,attack,ddos
3836,2023-01-11T20:58:07,10.150.165.243,172.16.83.168,HTTP,Mozilla/5.0,15,778,0,,1,7,3,normal,none
9248,2023-02-18T16:32:53,10.216.106.252,172.16.198.105,HTTPS,Mozilla/5.0,44,139,1,2656.0,1,22,46,attack,mitc
9577,2023-03-21T20:54:55,10.83.109.107,172.16.220.158,HTTP,curl/7.64.1,403,518,1,270.0,1,264,14,attack,mitc
3531,2023-01-27T12:30:30,10.191.191.46,172.16.111.163,UDP,Java/1.8,9,665,0,,1,12,3,normal,none
1005,2023-02-16T16:45:29,10.172.145.228,172.16.48.206,HTTP,python-requests/2.25.1,13,936,0,,1,16,4,normal,none
9065,2023-03-27T17:00:54,10.246.186.163,172.16.217.232,HTTP,Java/1.8,382,492,1,872.0,0,585,38,attack,mitc
9001,2023-02-26T15:35:12,10.244.100.231,172.16.159.83,HTTP,Mozilla/5.0,446,805,1,2269.0,1,193,45,attack,mitc
7999,2023-03-20T16:22:05,10.136.213.183,172.16.249.112,HTTPS,Mozilla/5.0,4152,314,0,,1,2214,1827,attack,ddos
15,2023-03-03T13:24:59,10.158.12.91,172.16.211.145,HTTP,Mozilla/5.0,23,669,0,,1,15,1,normal,none
1339,2023-03-31T22:32:17,10.152.254.220,172.16.191.118,HTTP,Mozilla/5.0,12,747,0,,1,19,4,normal,none
5989,2023-03-25T02:47:30,10.96.209.244,172.16.150.61,TCP,curl/7.64.1,2852,535,0,,1,4144,1715,attack,ddos
7170,2023-03-08T12:51:40,10.251.162.7,172.16.107.214,TCP,Mozilla/5.0,2501,328,0,,1,5383,407,attack,ddos
157,2023-02-05T11:04:07,10.148.49.215,172.16.227.210,HTTP,aws-sdk-java/1.11,17,1033,0,,1,23,1,normal,none
5248,2023-03-09T19:54:27,10.166.64.189,172.16.118.251,HTTP,Mozilla/5.0,2381,229,0,,1,2911,879,attack,ddos
9945,2023-01-05T16:59:12,10.251.198.36,172.16.82.242,HTTPS,SyncClient/3.2.1,451,40,1,1140.0,1,311,34,attack,mitc
5079,2023-01-27T20:32:09,10.210.94.232,172.16.109.220,HTTPS,Mozilla/5.0,4766,649,0,,1,3802,111,attack,ddos
3105,2023-03-30T20:54:42,10.66.140.197,172.16.29.131,HTTP,python-requests/2.25.1,23,606,0,,1,17,1,normal,none
647,2023-02-18T00:12:41,10.2.196.215,172.16.148.127,TCP,aws-sdk-java/1.11,19,863,0,,1,11,4,normal,none
6420,2023-03-03T20:46:39,10.63.204.171,172.16.18.58,TCP,Mozilla/5.0,4512,40,0,,1,5615,1740,attack,ddos
4854,2023-02-27T23:56:22,10.74.128.58,172.16.200.50,TCP,curl/7.64.1,1045,686,0,,1,6968,374,attack,ddos
9629,2023-03-27T13:15:39,10.229.141.114,172.16.149.216,TCP,curl/7.64.1,132,600,1,2083.0,1,14,44,attack,mitc
9881,2023-03-29T10:27:26,10.176.176.48,172.16.193.99,HTTPS,Mozilla/5.0,224,758,1,1400.0,1,462,39,attack,mitc
9632,2023-03-01T06:27:33,10.7.104.229,172.16.75.43,UDP,python-requests/2.25.1,175,737,1,2618.0,1,787,17,attack,mitc
7869,2023-01-12T00:23:15,10.196.94.163,172.16.251.143,UDP,curl/7.64.1,4304,533,0,,1,3932,1449,attack,ddos
6372,2023-03-17T16:25:15,10.20.67.147,172.16.2.125,HTTP,curl/7.64.1,3703,226,0,,1,4791,128,attack,ddos
3104,2023-02-20T23:55:39,10.64.247.50,172.16.232.43,TCP,aws-sdk-java/1.11,7,863,0,,1,17,4,normal,none
7426,2023-03-27T01:04:12,10.86.144.253,172.16.66.12,TCP,SyncClient/3.2.1,1980,237,0,,1,5747,115,attack,ddos
7474,2023-01-21T12:42:40,10.106.60.43,172.16.44.232,HTTP,SyncClient/3.2.1,1458,119,0,,1,2066,935,attack,ddos
5021,2023-01-11T10:52:15,10.151.237.9,172.16.57.22,HTTPS,Mozilla/5.0,5652,99,0,,1,1044,1724,attack,ddos
894,2023-03-16T18:50:39,10.25.143.254,172.16.225.217,TCP,curl/7.64.1,20,606,0,,1,11,2,normal,none
5976,2023-02-06T13:08:00,10.180.247.235,172.16.213.65,HTTPS,aws-sdk-java/1.11,3822,143,0,,1,3649,1810,attack,ddos
9745,2023-01-05T00:44:22,10.116.51.111,172.16.187.108,HTTP,Mozilla/5.0,309,1460,1,2527.0,1,42,16,attack,mitc
9815,2023-02-16T22:28:25,10.34.147.105,172.16.197.230,HTTPS,Mozilla/5.0,186,432,1,3079.0,0,725,20,attack,mitc
9510,2023-03-07T03:08:32,10.137.222.194,172.16.28.239,HTTPS,Mozilla/5.0,245,564,1,1562.0,0,237,21,attack,mitc
9515,2023-01-19T17:10:17,10.237.11.138,172.16.16.45,HTTPS,aws-sdk-java/1.11,271,681,1,2330.0,1,743,1,attack,mitc
20,2023-01-01T16:42:46,10.179.22.47,172.16.130.244,TCP,python-requests/2.25.1,16,497,0,,1,21,2,normal,none
1881,2023-02-04T15:06:04,10.4.243.202,172.16.112.145,TCP,Mozilla/5.0,14,715,0,,1,12,2,normal,none
2079,2023-01-27T20:39:00,10.42.153.77,172.16.178.77,HTTP,Mozilla/5.0,10,1215,0,,1,10,4,normal,none
9023,2023-01-22T03:15:06,10.134.184.48,172.16.1.229,TCP,Mozilla/5.0,212,259,1,2521.0,0,415,41,attack,mitc
7310,2023-03-25T05:08:25,10.65.145.163,172.16.144.56,HTTPS,python-requests/2.25.1,6204,348,0,,1,4010,1559,attack,ddos
5387,2023-02-11T01:47:08,10.250.75.63,172.16.163.226,UDP,Mozilla/5.0,3911,157,0,,1,7230,1052,attack,ddos
6025,2023-03-24T12:01:07,10.235.230.143,172.16.32.233,HTTP,Mozilla/5.0,6964,45,0,,1,3649,1390,attack,ddos
4026,2023-02-08T13:22:24,10.42.46.225,172.16.123.184,HTTP,python-requests/2.25.1,6323,141,0,,1,2369,624,attack,ddos
9370,2023-03-15T01:04:43,10.29.212.195,172.16.24.81,HTTP,python-requests/2.25.1,40,1085,1,2324.0,1,773,40,attack,mitc
4419,2023-02-17T18:15:45,10.183.248.43,172.16.55.147,TCP,curl/7.64.1,2838,560,0,,1,6267,859,attack,ddos
1215,2023-02-10T20:17:26,10.81.107.81,172.16.140.175,HTTP,Mozilla/5.0,15,763,0,,1,20,2,normal,none
4681,2023-03-11T05:31:29,10.89.33.186,172.16.228.21,TCP,python-requests/2.25.1,2766,486,0,,1,4073,879,attack,ddos
3847,2023-03-11T10:15:37,10.209.126.173,172.16.223.117,HTTPS,python-requests/2.25.1,17,972,0,,1,15,4,normal,none
4850,2023-03-24T14:56:44,10.20.229.219,172.16.250.178,HTTPS,Mozilla/5.0,4491,260,0,,1,3705,1083,attack,ddos
1810,2023-01-06T19:44:51,10.130.124.164,172.16.80.62,HTTPS,Mozilla/5.0,11,910,0,,1,9,3,normal,none
1284,2023-02-15T23:02:00,10.112.11.129,172.16.221.80,TCP,Mozilla/5.0,10,764,0,,1,14,2,normal,none
5796,2023-02-22T19:42:05,10.47.142.20,172.16.193.23,HTTP,Mozilla/5.0,3631,356,0,,1,4744,948,attack,ddos
4365,2023-02-03T22:58:12,10.114.168.85,172.16.143.164,TCP,Mozilla/5.0,5612,248,0,,1,3246,1719,attack,ddos
7362,2023-02-18T07:11:23,10.249.23.115,172.16.24.8,HTTP,Mozilla/5.0,4228,140,0,,1,7660,742,attack,ddos
2107,2023-03-12T17:04:14,10.30.75.200,172.16.4.7,TCP,python-requests/2.25.1,14,615,0,,1,20,2,normal,none
2089,2023-02-18T23:31:51,10.178.219.235,172.16.66.131,UDP,Mozilla/5.0,12,476,0,,1,19,2,normal,none
2514,2023-02-20T07:24:25,10.166.160.157,172.16.117.60,HTTPS,python-requests/2.25.1,12,688,0,,1,16,4,normal,none
8831,2023-02-12T06:30:27,10.170.48.142,172.16.17.9,HTTPS,Mozilla/5.0,435,857,1,3344.0,1,521,35,attack,mitc
1034,2023-03-04T23:14:31,10.16.140.77,172.16.251.66,HTTPS,Mozilla/5.0,10,898,0,,1,14,3,normal,none
8091,2023-03-02T09:35:44,10.113.27.134,172.16.101.246,TCP,Mozilla/5.0,56,498,1,1166.0,1,113,8,attack,mitc
8551,2023-01-24T00:42:01,10.123.244.103,172.16.222.145,UDP,SyncClient/3.2.1,353,802,1,1094.0,1,136,26,attack,mitc
7309,2023-03-25T03:00:24,10.126.137.164,172.16.114.25,HTTPS,aws-sdk-java/1.11,5553,546,0,,1,1789,629,attack,ddos
8126,2023-03-09T14:01:23,10.6.62.33,172.16.203.84,HTTPS,python-requests/2.25.1,384,487,1,33.0,1,752,19,attack,mitc
4045,2023-01-26T11:01:36,10.39.43.15,172.16.139.180,HTTP,SyncClient/3.2.1,2825,343,0,,1,5932,128,attack,ddos
8316,2023-02-17T12:18:21,10.178.100.189,172.16.59.74,HTTPS,python-requests/2.25.1,50,602,1,373.0,1,704,17,attack,mitc
2907,2023-02-09T02:41:06,10.107.248.11,172.16.149.153,UDP,Mozilla/5.0,15,800,0,,1,9,1,normal,none
889,2023-02-28T14:30:20,10.249.15.165,172.16.203.74,HTTPS,python-requests/2.25.1,12,1143,0,,1,15,1,normal,none
6411,2023-03-23T05:47:21,10.151.172.91,172.16.89.78,TCP,SyncClient/3.2.1,4401,167,0,,1,1911,1195,attack,ddos
